Summary

-------character entropy-------
ein: entropy = 1.017749050813145, entropy normalised = 0.3392496836043817
wenig: entropy = 1.213743290465936, entropy normalised = 0.2427486580931872
Salz: entropy = 0.5264685119482135, entropy normalised = 0.13161712798705338
hinein,: entropy = 1.9174448914445932, entropy normalised = 0.273920698777799
wovon: entropy = 0.671233670183375, entropy normalised = 0.134246734036675
Flüssigkeit: entropy = 2.0936571585223236, entropy normalised = 0.19033246895657488
trübe: entropy = 1.0512963901401324, entropy normalised = 0.2102592780280265
wird,: entropy = 0.8788742901147701, entropy normalised = 0.17577485802295403
unächt: entropy = 1.1077210239904565, entropy normalised = 0.18462017066507608
ist;: entropy = 0.736284032231497, entropy normalised = 0.18407100805787424
behält: entropy = 1.1752467618705618, entropy normalised = 0.19587446031176028
ihren: entropy = 1.4243950027407506, entropy normalised = 0.28487900054815013
silberartigen: entropy = 3.2608922703131515, entropy normalised = 0.2508378669471655
bleibt: entropy = 1.3350539386033038, entropy normalised = 0.2225089897672173
hell.: entropy = 1.023839365765681, entropy normalised = 0.20476787315313622
Siedet: entropy = 1.599775356859314, entropy normalised = 0.266629226143219
endlich: entropy = 1.7245379801951737, entropy normalised = 0.24636256859931052
obige: entropy = 1.0480397852091827, entropy normalised = 0.20960795704183655
Mischung: entropy = 1.4767662396584282, entropy normalised = 0.18459577995730353
Geschirre,: entropy = 2.254210314057853, entropy normalised = 0.22542103140578532
muß: entropy = 0.3480923280968618, entropy normalised = 0.11603077603228727
eines: entropy = 1.6503225696805794, entropy normalised = 0.3300645139361159
eisernen: entropy = 2.6239941900076325, entropy normalised = 0.32799927375095406
Nagels,: entropy = 1.2991057776180792, entropy normalised = 0.1855865396597256
dieselbe: entropy = 2.2277420389299945, entropy normalised = 0.2784677548662493
hält,: entropy = 0.769203560169979, entropy normalised = 0.1538407120339958
unverändert: entropy = 2.6234424652378476, entropy normalised = 0.23849476956707705
bleiben,: entropy = 1.9636171730444412, entropy normalised = 0.24545214663055515
darf: entropy = 0.7400888053964656, entropy normalised = 0.1850222013491164
keinen: entropy = 1.8416979564142657, entropy normalised = 0.3069496594023776
Kupfergeschmack: entropy = 2.666884234243093, entropy normalised = 0.17779228228287286
angenommen: entropy = 2.5510164322445554, entropy normalised = 0.25510164322445555
haben,: entropy = 1.3794535943380999, entropy normalised = 0.22990893238968332
