Summary

-------character entropy-------
contemplation: entropy = 3.23322905513945, entropy normalised = 0.24870992731841923
works: entropy = 0.8605873309464812, entropy normalised = 0.17211746618929624
creation: entropy = 2.2017126422359588, entropy normalised = 0.27521408027949484
elevates: entropy = 2.254248190701446, entropy normalised = 0.2817810238376808
mind: entropy = 0.8099919222563723, entropy normalised = 0.20249798056409307
admiration: entropy = 2.496734540117549, entropy normalised = 0.2496734540117549
whatever: entropy = 2.015264459284459, entropy normalised = 0.2519080574105574
noble,: entropy = 1.255382386601302, entropy normalised = 0.20923039776688368
accomplishing: entropy = 2.632869944082704, entropy normalised = 0.20252845723713106
all: entropy = 0.6053396178870905, entropy normalised = 0.20177987262903016
study,: entropy = 1.0509565465110957, entropy normalised = 0.17515942441851595
elegant: entropy = 1.880895055862375, entropy normalised = 0.268699293694625
language: entropy = 1.6428874096213026, entropy normalised = 0.20536092620266283
Sir: entropy = 0.5201889961528305, entropy normalised = 0.1733963320509435
James: entropy = 1.0506625830718272, entropy normalised = 0.21013251661436544
Mackintosh: entropy = 2.0895635389026266, entropy normalised = 0.20895635389026265
inspire: entropy = 1.7811847452483718, entropy normalised = 0.2544549636069103
love: entropy = 0.8902298331529724, entropy normalised = 0.2225574582882431
wisdom,: entropy = 1.245620760368086, entropy normalised = 0.17794582290972658
beauty,: entropy = 1.4055589879018406, entropy normalised = 0.20079414112883437
especially: entropy = 2.246472045777135, entropy normalised = 0.22464720457771353
goodness,: entropy = 2.0018701514036623, entropy normalised = 0.22243001682262914
highest: entropy = 1.8110712735143437, entropy normalised = 0.25872446764490625
supreme: entropy = 1.6299660751864213, entropy normalised = 0.23285229645520306
eternal: entropy = 2.045592014318806, entropy normalised = 0.2922274306169723
mind,: entropy = 0.8932129904678525, entropy normalised = 0.1786425980935705
contains: entropy = 2.0849869406922945, entropy normalised = 0.2606233675865368
truth: entropy = 1.3000161600868743, entropy normalised = 0.26000323201737485
beauty: entropy = 1.3223379196903604, entropy normalised = 0.22038965328172674
goodness.: entropy = 1.9567720456696023, entropy normalised = 0.21741911618551135
delightful: entropy = 2.067033419185142, entropy normalised = 0.2067033419185142
transcendent: entropy = 3.2884334100696253, entropy normalised = 0.2740361175058021
aims: entropy = 0.936354469440352, entropy normalised = 0.234088617360088
own: entropy = 0.6095393973718186, entropy normalised = 0.20317979912393955
sake: entropy = 0.9279630777523393, entropy normalised = 0.23199076943808483
only,: entropy = 0.8673043186189227, entropy normalised = 0.17346086372378453
man: entropy = 0.6649541214867333, entropy normalised = 0.2216513738289111
raised: entropy = 1.5766900936903865, entropy normalised = 0.2627816822817311
low: entropy = 0.5185811315796972, entropy normalised = 0.1728603771932324
perishable: entropy = 2.414471305093328, entropy normalised = 0.2414471305093328
objects,: entropy = 1.5913543697467016, entropy normalised = 0.1989192962183377
prepared: entropy = 1.8801352311382664, entropy normalised = 0.2350169038922833
high: entropy = 0.8331803917960006, entropy normalised = 0.20829509794900014
destinies: entropy = 2.5655668090573194, entropy normalised = 0.2850629787841466
are: entropy = 0.9015277709209992, entropy normalised = 0.3005092569736664
appointed: entropy = 2.162836396618961, entropy normalised = 0.24031515517988458
who: entropy = 0.597050767566412, entropy normalised = 0.19901692252213732
capable: entropy = 1.454690733270234, entropy normalised = 0.2078129618957477
heavens: entropy = 1.8617279596309924, entropy normalised = 0.26596113709014174
most: entropy = 1.0020399799973596, entropy normalised = 0.2505099949993399
sublime: entropy = 1.434992562579512, entropy normalised = 0.20499893751135884
study: entropy = 0.9677354782996155, entropy normalised = 0.1935470956599231
derived: entropy = 1.6464053426659124, entropy normalised = 0.2352007632379875
science:: entropy = 1.8606797026729904, entropy normalised = 0.2325849628341238
magnitude: entropy = 2.02331910488481, entropy normalised = 0.22481323387609
splendour: entropy = 1.9568453910806989, entropy normalised = 0.2174272656756332
inconceivable: entropy = 3.011627925253837, entropy normalised = 0.23166368655798747
rapidity: entropy = 1.7489045823014995, entropy normalised = 0.21861307278768743
they: entropy = 1.0577875454209107, entropy normalised = 0.2644468863552277
move,: entropy = 0.942107139171974, entropy normalised = 0.1884214278343948
enormous: entropy = 1.94922425119333, entropy normalised = 0.24365303139916625
distances: entropy = 2.339843709150448, entropy normalised = 0.25998263435004976
between: entropy = 1.9214425143168987, entropy normalised = 0.27449178775955696
them,: entropy = 1.1834529196114016, entropy normalised = 0.23669058392228032
impress: entropy = 1.6372517564997429, entropy normalised = 0.23389310807139183
notion: entropy = 1.6764057241539903, entropy normalised = 0.27940095402566506
